1437162732,FRANKS,MD,M,I,FRANKLIN,28734,NC,US,Internal Medicine,Y,F,99232,"Subsequent hospital inpatient care, typically 25 minutes per day",N,217,89,211,67.51,0.00,190.71,27.03,53.07,6.86
1932155520,MINOR,MD,F,I,DANVERS,1923,MA,US,Internal Medicine,Y,O,81003,Automated urinalysis test,N,22,19,22,3.18,0.00,18.00,0.00,3.18,0.00
1780772111,SANTOS,MD,M,I,SACRAMENTO,958165616,CA,US,Diagnostic Radiology,Y,O,73562,"X-ray of knee, 3 views",N,15,13,13,9.79,0.00,35.00,0.00,7.83,0.00
1932319449,FIGURES,MD,F,I,WEST MEMPHIS,723014215,AR,US,Geriatric Medicine,Y,O,G0009,Administration of pneumococcal vaccine,N,44,44,44,21.54,0.00,30.00,0.00,21.54,0.00
1659467330,STOPPER,MD,M,I,SCRANTON,185101624,PA,US,Cardiac Electrophysiology,Y,F,93609,Insertion of catheter for recording to identify origin of abnormal heart rhythm,N,11,11,11,277.39,0.00,1368.00,0.00,221.91,0.00
1891804225,THRIFTY PAYLESS INC,O,O,O,PORTERVILLE,932572331,CA,US,Mass Immunization Roster Biller,Y,O,G0009,Administration of pneumococcal vaccine,N,29,29,29,9.52,1.57,9.52,1.57,9.52,1.57
1851384218,HETLAND,OD,M,I,CANOGA PARK,913042344,CA,US,Optometry,Y,O,92014,"Eye and medical examination for diagnosis and treatment, established patient, 1 or more visits",N,15,15,15,96.67,8.50,96.67,8.50,63.27,31.69
1053308635,HOLLEMAN,MD,M,I,COLUMBUS,287228516,NC,US,General Surgery,Y,F,43239,"Biopsy of the esophagus, stomach, or upper small bowel using an endoscope",N,66,64,66,60.12,42.34,1027.00,0.00,47.10,34.30
1073711776,MAYO,MD,M,I,NEW YORK,100166402,NY,US,Diagnostic Radiology,Y,F,93971,Ultrasound scan limited study of arm or leg veins including assessment of compression and functional maneuvers,N,76,74,75,23.41,0.00,75.53,4.08,16.40,6.09
1881650760,AYYOUB,MD,F,I,SAINT CLAIR SHORES,480811248,MI,US,Nephrology,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,206,110,206,73.59,0.37,82.55,7.04,55.21,13.21
1235112053,SILVER,MD,F,I,SARASOTA,342366908,FL,US,Medical Oncology,Y,O,78815,Nuclear medicine study with CT imaging skull base to mid-thigh,N,275,228,275,1126.52,7.70,4519.00,0.00,897.04,19.60
1184684003,FALCON,MD,M,I,OKLAHOMA CITY,731352607,OK,US,Diagnostic Radiology,Y,F,74000,"X-ray of abdomen, single view",N,40,36,37,8.42,0.00,29.00,0.00,6.57,1.05
1134360456,SAFUR,D.O.,M,I,MINEOLA,115013901,NY,US,Anesthesiology,Y,F,740,Anesthesia for procedure on gastrointestinal tract using an endoscope,N,15,15,15,198.93,67.70,209.50,70.64,159.14,54.16
1922265495,SAFIRSTEIN,MD,M,I,MOUNTAIN LAKES,70461717,NJ,US,Cardiology,Y,O,93978,Ultrasound scan of vena cava or groin graft or vessel blood flow,N,38,36,38,210.52,28.88,504.00,40.82,161.18,33.91
1972556678,KEDIA,MD,M,I,PITTSFIELD,12014132,MA,US,Diagnostic Radiology,Y,F,76705,Ultrasound of abdomen,N,169,164,169,28.58,1.87,103.00,0.00,21.27,5.97
1568636629,HADLA,MD,M,I,DEARBORN HEIGHTS,481273246,MI,US,Family Practice,Y,O,J1030,"Injection, methylprednisolone acetate, 40 mg",Y,14,13,13,3.63,0.38,8.00,0.00,2.72,0.83
1669598561,CIRILLI,MD,M,I,GREENVILLE,38703,MS,US,Internal Medicine,Y,O,81002,"Urinalysis, manual test",N,69,51,69,3.62,0.00,10.00,0.00,3.62,0.00
1144294851,PRABHAKAR,MD,F,I,PHILADELPHIA,191076130,PA,US,Diagnostic Radiology,Y,F,93880,Ultrasound scanning of head and neck vessel blood flow (outside the brain),N,39,39,39,31.21,0.00,96.00,0.00,24.33,3.95
1740487321,YARAEI,MD,F,I,CHARLOTTE,282108407,NC,US,Internal Medicine,Y,O,82962,Blood glucose (sugar) test performed by hand-held instrument,N,69,59,69,3.32,0.00,10.00,0.00,3.32,0.00
1720242597,WOLF,MD,F,I,MANHASSET,110303816,NY,US,Cardiology,Y,F,99233,"Subsequent hospital inpatient care, typically 35 minutes per day",N,365,155,365,111.74,0.00,220.00,0.00,88.63,7.38
1548297401,HAYCRAFT,MD,F,I,NASHVILLE,372325100,TN,US,Diagnostic Radiology,Y,F,73090,"X-ray of forearm, 2 views",N,30,30,30,7.48,0.00,24.00,0.00,5.78,1.07
1134343379,GREWAL,MD,M,I,SAINT LOUIS,631183930,MO,US,Family Practice,Y,F,99239,"Hospital discharge day management, more than 30 minutes",N,24,17,24,102.12,0.00,130.00,0.00,81.70,0.00
1245227305,SUTKOWSKI,MD,M,I,EVANSVILLE,477101782,IN,US,Diagnostic Radiology,Y,F,73560,"X-ray of knee, 1 or 2 views",N,23,21,21,8.93,0.00,32.00,0.00,6.52,2.01
1194750901,FRITZ,MD,M,I,CENTRALIA,985319071,WA,US,Internal Medicine,Y,F,43239,"Biopsy of the esophagus, stomach, or upper small bowel using an endoscope",N,30,29,30,165.93,21.41,1164.20,21.70,121.04,35.64
1134189764,JOLIVETTE,MD,M,I,NEWTON,502083155,IA,US,Family Practice,Y,O,G0008,Administration of influenza virus vaccine,N,41,41,41,20.00,0.00,20.00,0.00,20.00,0.00
1689679425,SPAGNOLO,MD,M,I,GLEN BURNIE,210615865,MD,US,Ophthalmology,Y,O,92004,"Eye and medical examination for diagnosis and treatment, new patient, 1 or more visits",N,148,148,148,154.80,0.00,160.00,0.00,102.86,41.45
1548252877,OLSTEIN,MD,M,I,LEWISTON,42406045,ME,US,Urology,Y,O,52000,Diagnostic examination of the bladder and bladder canal (urethra) using an endoscope,N,175,135,175,190.96,0.00,310.00,0.00,142.75,29.62
1750373288,PARISI,MD,M,I,EL PASO,79912,TX,US,Diagnostic Radiology,Y,F,70490,CT scan of neck,N,11,11,11,57.95,5.85,227.00,0.00,43.93,8.38
1649279035,PRIVALOV,MD,M,I,SALEM,973013998,OR,US,Nephrology,Y,F,99223,"Initial hospital inpatient care, typically 70 minutes per day",N,21,19,21,189.62,0.00,358.24,10.97,146.85,21.70
1952360349,MARTINEZ-BARRENECHE,MD,M,I,TAMPA,336125513,FL,US,Diagnostic Radiology,Y,O,72170,"X-ray of pelvis, 1 or 2 views",N,16,15,16,19.89,8.45,60.63,22.60,14.54,7.58
1851350276,MOSS,MPT COMT,M,I,SPRINGTOWN,760822773,TX,US,Physical Therapist,Y,O,G0283,"Electrical stimulation (unattended), to one or more areas for indication(s) other than wound care, as part of a therapy plan of care",N,528,53,528,11.37,0.00,35.00,0.00,9.01,0.88
1316926009,JHA,MD,F,I,SALEM,241537357,VA,US,Internal Medicine,Y,O,90670,Pneumococcal vaccine for injection,Y,17,17,17,137.24,0.32,388.00,0.00,137.24,0.32
1184679607,BAUMGARTNER,MD,M,I,WAITE PARK,563871964,MN,US,Family Practice,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,43,43,43,155.88,0.00,339.60,0.00,117.29,23.75
1891704003,ERWIN,MD,F,I,WILLIAMSBURG,231852833,VA,US,Emergency Medicine,Y,F,99291,"Critical care delivery critically ill or injured patient, first 30-74 minutes",N,77,77,77,212.84,0.00,761.00,0.00,166.80,19.37
1720013055,BERMAN,MD,M,I,RENO,895112060,NV,US,Interventional Pain Management,Y,F,64635,Injection of lower or sacral spinal facet joint nerve using imaging guidance,N,24,17,24,253.50,39.45,1125.00,149.25,195.90,29.41
1548291560,CABOT,P.T,F,I,STUDIO CITY,916042200,CA,US,Physical Therapist,Y,O,97530,"Therapeutic activities to improve function, with one-on-one contact between patient and provider, each 15 minutes",N,126,19,76,35.06,1.36,42.00,0.00,27.53,4.71
1932119641,ELLENBURG,MD,M,I,GREENEVILLE,377456219,TN,US,Ophthalmology,Y,F,66984,Removal of cataract with insertion of lens,N,58,51,58,691.62,0.00,1615.00,0.00,528.52,93.12
1225000649,BURDINE,MD,M,I,BATON ROUGE,708084300,LA,US,Interventional Pain Management,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,982,390,982,65.54,0.00,130.00,0.00,47.31,14.47
1013931526,MANSKY,MD,M,I,GREEN BAY,543135751,WI,US,Medical Oncology,Y,F,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,218,105,218,47.57,0.06,156.82,2.76,35.27,9.50
1720088834,GROSS,MD,M,I,TUSCALOOSA,354012086,AL,US,General Surgery,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,78,76,78,96.30,0.00,116.00,0.00,74.96,9.46
1447253760,QURESHI,MD PC,M,I,MONROE,481613798,MI,US,Internal Medicine,Y,F,99233,"Subsequent hospital inpatient care, typically 35 minutes per day",N,727,110,727,98.20,0.00,150.83,12.82,78.33,3.63
1225278906,"PHYSICIANS CHOICE LABORATORY SERVICES, LLC",O,O,O,ROCK HILL,297300005,SC,US,Clinical Laboratory,Y,O,80299,Quantitation of drug,N,"65,099","17,953","26,650",19.40,0.00,45.00,0.00,19.39,0.52
1215973938,SANDERS,MD,M,I,DALLAS,752313831,TX,US,Internal Medicine,Y,O,93017,Exercise or drug-induced heart and blood vessel stress test with EKG tracing and monitoring,N,64,64,64,52.21,0.00,117.97,7.90,41.77,0.00
1568451128,BINGHAM,MD,M,I,OLIVER SPRINGS,378405008,TN,US,Family Practice,Y,O,Q2037,"Influenza virus vaccine, split virus, when administered to individuals 3 years of age and older, for intramuscular use (fluvirin)",Y,190,189,190,13.91,0.19,17.00,0.00,13.91,0.19
1700096435,NELSON,MD,M,I,OKLAHOMA CITY,731342503,OK,US,Diagnostic Radiology,Y,F,93880,Ultrasound scanning of head and neck vessel blood flow (outside the brain),N,82,82,82,28.13,0.06,177.40,43.30,22.23,2.47
1235140997,ACOSTA,MD,M,I,EL PASO,799024000,TX,US,Neurology,Y,O,99205,"New patient office or other outpatient visit, typically 60 minutes",N,100,100,100,190.46,0.00,330.00,0.00,138.05,35.82
1952338113,COLLINS,MD,M,I,HOUSTON,770302717,TX,US,Orthopedic Surgery,Y,O,99204,"New patient office or other outpatient visit, typically 45 minutes",N,98,98,98,159.26,10.55,431.31,0.46,115.78,31.87
1861401804,RAMAKRISHNA,MD,M,I,PITTSBURGH,15215,PA,US,General Surgery,Y,F,99231,"Subsequent hospital inpatient care, typically 15 minutes per day",N,53,26,53,37.41,0.00,103.00,0.00,29.93,0.00
1427057256,DESAI,MD,M,I,MELBOURNE,329353133,FL,US,Endocrinology,Y,O,80069,Kidney function blood test panel,N,"1,475",834,"1,475",10.21,2.38,38.59,0.00,10.20,2.39
1609862507,BARBATO,MD,M,I,CHICAGO,606313745,IL,US,Family Practice,Y,F,99232,"Subsequent hospital inpatient care, typically 25 minutes per day",N,439,76,439,75.14,0.00,129.00,0.00,59.48,5.90
1649233172,KOHM,MD,M,I,JACKSONVILLE,322587418,FL,US,Gastroenterology,Y,F,43239,"Biopsy of the esophagus, stomach, or upper small bowel using an endoscope",N,162,157,162,136.81,51.85,640.74,36.10,106.55,42.57
1720020357,BARREY,PAC,M,I,MISSOULA,598024012,MT,US,Physician Assistant,Y,F,22842,"Insertion of posterior spinal instrumentation for spinal stabilization, 3 to 6 vertebral segments",N,22,22,22,106.86,0.00,260.50,226.84,85.49,0.00
1609823368,KATSETOS,MD,M,I,NEW BRITAIN,60512662,CT,US,Cardiology,Y,F,99232,"Subsequent hospital inpatient care, typically 25 minutes per day",N,264,132,264,73.72,0.00,111.36,10.99,58.57,4.76
1609936194,STOUGHTON,MD,M,I,TUCSON,857413118,AZ,US,Family Practice,Y,O,85025,"Complete blood cell count (red cells, white blood cell, platelets), automated test",N,777,556,777,9.09,0.00,24.00,0.00,9.09,0.00
1427065713,JOHNSON,MD,M,I,GERING,693413227,NE,US,Family Practice,Y,O,83036,Hemoglobin A1C level,N,158,56,158,13.75,0.00,36.00,0.00,13.75,0.00
1689832941,ABRAMS,MD,M,I,NEW YORK,100656007,NY,US,Diagnostic Radiology,Y,O,71101,X-ray of ribs with chest minimum of 3 views,N,31,31,31,47.34,0.00,80.00,0.00,37.87,0.00
1811999428,LOEWE,MD,M,I,BATON ROUGE,708084375,LA,US,Emergency Medicine,Y,F,99283,"Emergency department visit, moderately severe problem",N,43,42,43,57.99,0.00,318.00,0.00,41.24,14.27
1992781702,HALL,MD,M,I,CHICAGO,606162857,IL,US,Gastroenterology,Y,F,45385,Removal of polyps or growths of large bowel using an endoscope,N,39,39,39,343.04,39.09,1085.00,0.00,269.46,37.36
1366741910,THOMPSON,MD,M,I,TEMPLE,765080001,TX,US,Pathology,Y,F,88311,Preparation of tissue for examination by removing any calcium present,N,50,50,50,11.55,0.00,34.00,0.00,9.24,0.00
1962613059,SINEATH,FNP-C,F,I,PENDLETON,978014421,OR,US,Nurse Practitioner,Y,O,99214,"Established patient office or other outpatient, visit typically 25 minutes",N,39,28,39,85.84,0.00,266.67,41.10,61.84,19.28
1376762625,"HOOK-SUPERX, L.L.C.",O,O,O,PLAINFIELD,461689404,IN,US,Mass Immunization Roster Biller,Y,O,90656,"Vaccine for influenza injection into muscle, patient 3 years and older",Y,13,13,13,12.40,0.01,12.40,0.01,12.40,0.01
1770554248,MOLNAR,MD,M,I,FLINT,485072919,MI,US,Vascular Surgery,Y,F,75774,Imaging of additional artery,N,20,16,16,17.43,0.00,100.00,0.00,13.94,0.00
1326009721,MCCOURT,MD,F,I,WACO,767127910,TX,US,Diagnostic Radiology,Y,F,73610,"X-ray of ankle, minimum of 3 views",N,47,44,47,8.23,0.00,39.00,0.00,5.88,2.03
1861565624,RICHARDSON,MD,M,I,MONTGOMERY,361061103,AL,US,Urology,Y,O,76872,Ultrasound of rectum,N,30,29,30,116.64,0.00,315.00,0.00,88.44,18.96
1417158213,BEDI,MD,M,I,CLEVELAND,441091900,OH,US,Diagnostic Radiology,Y,F,72157,MRI scan of middle spinal canal before and after contrast,N,14,14,14,118.90,15.63,416.00,0.00,90.08,19.82
1215179346,THORNTON,MD,M,I,SAINT JOSEPH,645066201,MO,US,Internal Medicine,Y,F,99238,"Hospital discharge day management, 30 minutes or less",N,16,15,16,66.28,0.00,126.00,0.00,53.02,0.00
1023122157,VAN JURA,MD,F,I,MIAMISBURG,453427615,OH,US,Family Practice,Y,O,96372,"Injection into tissue or muscle for therapy, diagnosis, or prevention",N,39,13,31,22.70,0.00,42.00,14.62,17.69,3.22
1366529240,BENNETT,MD,M,I,BURLINGTON,18050001,MA,US,Urology,Y,F,54235,Injection procedure to induce erection,N,48,29,48,78.45,0.00,227.00,0.00,58.09,15.60
1144229477,FRANCE,MD,M,I,CONWAY,72034,AR,US,Urology,Y,F,52005,Irrigation or instillation into bladder and bladder canal (urethra) using an endoscope,N,12,12,12,107.52,35.66,250.00,0.00,86.01,28.53
1952600835,FORSYTH,PA,F,I,WATERFORD,63851234,CT,US,Physician Assistant,Y,O,J1040,"Injection, methylprednisolone acetate, 80 mg",Y,31,27,29,6.78,0.29,30.00,0.00,5.42,0.24
1164676342,PADILLA,MD,F,I,TOMS RIVER,87538175,NJ,US,Family Practice,Y,O,80061,"Blood test, lipids (cholesterol and triglycerides)",N,40,40,40,14.42,1.44,23.22,0.00,14.42,1.44
1275517096,WORMAN,MD,M,I,NORTH EASTON,2356,MA,US,Orthopedic Surgery,Y,O,20610,Aspiration or injection of large joint or joint capsule,N,376,241,364,80.25,18.13,191.89,67.38,61.06,18.60
1386647089,THOMPSON,DPM,F,I,GEORGETOWN,451211422,OH,US,Podiatry,Y,O,11721,Removal of tissue from 6 or more finger or toe nails,N,"1,120",311,"1,120",41.74,0.00,45.23,1.64,29.68,10.18
1124097498,HERMAN,MD,M,I,OKLAHOMA CITY,731045417,OK,US,Radiation Oncology,Y,F,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,23,20,23,47.00,0.00,132.00,0.00,37.27,1.55
1578599684,HEBL,MD,M,I,APPLETON,54913,WI,US,Diagnostic Radiology,Y,O,72170,"X-ray of pelvis, 1 or 2 views",N,20,20,20,8.63,0.00,81.00,0.00,6.56,1.50
1972693760,CANTRELL,MD,M,I,VOORHEES,80432176,NJ,US,Otolaryngology,Y,O,92567,Eardrum testing using ear probe,N,87,82,87,16.12,0.00,51.00,0.00,11.57,3.93
1528247335,BENJAMIN,P.A.,F,I,MOORESVILLE,281176540,NC,US,Physician Assistant,Y,O,99211,"Established patient office or other outpatient visit, typically 5 minutes",N,43,27,43,15.71,0.00,38.00,0.00,12.57,0.00
1386612489,SABBAGHIAN,MD,M,I,CROWLEY,705268210,LA,US,General Surgery,Y,F,99221,"Initial hospital inpatient care, typically 30 minutes per day",N,159,152,159,93.49,0.00,204.62,4.74,73.79,8.08
1710947882,BRANDMAN,MD,M,I,CHICAGO,606115975,IL,US,Medical Oncology,Y,O,J7060,5% dextrose/water (500 ml = 1 unit),Y,61,37,47,1.05,0.01,7.00,0.00,0.84,0.01
1205820321,MATHEW,MD,M,I,NEW HARTFORD,134131001,NY,US,Cardiology,Y,O,J2785,"Injection, regadenoson, 0.1 mg",Y,480,120,120,53.00,0.82,130.92,2.11,41.82,7.09
1801836945,SCOTT,MD,M,I,HOLLAND,494242023,MI,US,Internal Medicine,Y,O,G0008,Administration of influenza virus vaccine,N,191,189,191,22.70,1.35,30.00,0.00,22.70,1.35
1700830593,CHAVEZ,MD,M,I,EVANSVILLE,477140520,IN,US,Pulmonary Disease,Y,O,94620,Pulmonary exercise testing,N,25,23,25,56.55,0.00,237.00,0.00,43.43,8.87
1871670026,LONDON,MD,M,I,OWINGS MILLS,211175420,MD,US,Otolaryngology,Y,O,92504,Diagnostic examination of ear and nose,N,29,14,29,33.59,0.00,50.00,0.00,25.94,4.90
1578506960,LONGAR,MD,F,I,DALY CITY,940152221,CA,US,Ophthalmology,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,430,349,430,83.25,0.00,92.00,0.00,57.59,21.67
1477515781,RAFAL,MD,F,I,STONY BROOK,117902555,NY,US,Dermatology,Y,O,17003,Destruction of multiple skin growths,N,230,33,38,8.27,0.00,59.00,0.00,6.59,1.07
1659649127,CALISE,CRNA,F,I,WILLINGBORO,80461110,NJ,US,CRNA,Y,F,810,Anesthesia for procedure on small bowel using an endoscope,N,23,23,23,81.10,10.06,522.89,73.64,64.88,8.05
1346285103,MCEACHERN,MD,M,I,NEWTON,671148778,KS,US,General Surgery,Y,O,G0328,"Colorectal cancer screening; fecal occult blood test, immunoassay, 1-3 simultaneous",N,15,15,15,22.53,0.00,53.00,0.00,22.53,0.00
1841252053,BISHAY,MD,M,I,BROOKSVILLE,346018925,FL,US,Internal Medicine,Y,F,99232,"Subsequent hospital inpatient care, typically 25 minutes per day",N,146,44,146,69.94,0.00,80.00,0.00,55.95,0.00
1285639377,UPPAL,MD,M,I,RENO,895034723,NV,US,Orthopedic Surgery,Y,F,99222,"Initial hospital inpatient care, typically 50 minutes per day",N,31,30,31,136.96,0.00,264.00,0.00,109.57,0.00
1023080223,PFLUGHOFT,PA,M,I,NORMAN,730721810,OK,US,Physician Assistant,Y,O,99215,"Established patient office or other outpatient, visit typically 40 minutes",N,102,77,102,110.08,0.00,175.00,0.00,70.69,32.97
1558417485,MORALES,PA,F,I,SAN JUAN,785893720,TX,US,Physician Assistant,Y,O,99213,"Established patient office or other outpatient visit, typically 15 minutes",N,99,71,99,56.88,0.00,108.28,9.85,40.78,13.72
1558376368,MALIAKKAL,MD,M,I,BURR RIDGE,605275541,IL,US,Internal Medicine,Y,O,G0180,"Physician certification for medicare-covered home health  services under a home health plan of care (patient not present), including contacts with home health agency and review of reports of patient status required by physicians to affirm the initial impl",N,119,104,119,54.55,3.64,109.57,35.14,43.64,2.92
1952382863,COLE,MD,F,I,DULUTH,300963179,GA,US,Dermatology,Y,O,17004,Destruction of multiple skin growths,N,55,39,55,171.15,13.87,252.00,0.00,131.59,24.08
1881638377,MAGAZINER,MD,M,I,LUTHERVILLE,210934515,MD,US,Internal Medicine,Y,O,83540,Iron level,N,51,42,51,9.18,0.00,25.00,0.00,9.18,0.00
1407050693,HARDEE,MD,F,I,LONGVIEW,756015580,TX,US,Diagnostic Radiology,Y,F,72125,CT scan of upper spine,N,90,89,90,48.42,4.71,221.00,0.00,38.74,3.77
